,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Property_Area_Metro,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
1472,0.0,0.0,0.0,0.0,1.0,28811.0,0.0,129.0,120.0,2.0,1.0,0.0,0.0,0.0,1.0
1473,1.0,0.0,3.0,0.0,1.0,96566.0,2815.0,142.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1474,0.0,0.0,2.0,0.0,1.0,20591.0,0.0,86.0,180.0,2.0,1.0,0.0,0.0,0.0,1.0
1475,0.0,0.0,1.0,0.0,0.0,28221.0,931.0,115.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
1476,0.0,0.0,0.0,0.0,1.0,38827.0,2124.0,79.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
1477,0.0,1.0,2.0,0.0,1.0,13336.0,1329.0,139.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
1478,0.0,0.0,2.0,0.0,1.0,18105.0,0.0,121.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
1479,1.0,0.0,1.0,0.0,1.0,21672.0,0.0,176.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1480,0.0,1.0,3.0,1.0,0.0,16789.0,1097.0,111.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
1482,1.0,1.0,0.0,1.0,0.0,30352.0,0.0,238.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1483,0.0,1.0,3.0,1.0,1.0,12715.0,1356.0,230.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
1484,1.0,1.0,3.0,1.0,0.0,47573.0,1715.0,140.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
1485,0.0,0.0,1.0,0.0,0.0,25444.0,0.0,180.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
1486,1.0,1.0,2.0,1.0,1.0,11968.0,4876.0,90.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
1487,0.0,0.0,0.0,0.0,0.0,71728.0,0.0,154.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1488,0.0,1.0,3.0,1.0,1.0,10158.0,0.0,206.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
1489,1.0,1.0,3.0,1.0,0.0,51758.0,0.0,44.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
1490,1.0,1.0,3.0,1.0,1.0,23466.0,0.0,145.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
1491,1.0,1.0,3.0,1.0,1.0,24399.0,0.0,133.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1492,1.0,0.0,2.0,0.0,0.0,10237.0,0.0,205.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
1493,0.0,0.0,3.0,1.0,1.0,15206.0,2652.0,162.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1494,1.0,1.0,1.0,1.0,0.0,15880.0,2098.0,151.0,180.0,1.0,0.0,0.0,0.0,1.0,0.0
1495,0.0,0.0,1.0,0.0,1.0,13165.0,0.0,213.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1496,1.0,1.0,2.0,0.0,1.0,47525.0,0.0,120.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
1497,1.0,0.0,2.0,0.0,0.0,11215.0,1398.0,164.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
1498,0.0,1.0,1.0,1.0,1.0,23771.0,2652.0,221.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
1499,1.0,1.0,0.0,0.0,1.0,17312.0,8827.0,77.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
1500,1.0,1.0,3.0,0.0,0.0,24038.0,1681.0,180.0,360.0,1.0,1.0,0.0,1.0,0.0,0.0
1501,0.0,0.0,1.0,1.0,0.0,37810.0,0.0,81.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1502,0.0,0.0,2.0,1.0,1.0,30239.0,2916.0,198.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
1503,1.0,1.0,2.0,1.0,0.0,27207.0,0.0,170.0,999.0,1.0,0.0,0.0,1.0,0.0,0.0
1504,1.0,1.0,3.0,1.0,0.0,20574.0,0.0,84.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
1505,1.0,0.0,1.0,0.0,1.0,15295.0,4601.0,147.0,240.0,-1.0,1.0,0.0,1.0,0.0,0.0
1506,0.0,1.0,1.0,0.0,0.0,54081.0,0.0,166.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1507,1.0,0.0,0.0,1.0,0.0,58443.0,1374.0,226.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
1508,0.0,0.0,0.0,0.0,0.0,10685.0,4308.0,185.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
1509,1.0,0.0,3.0,1.0,1.0,12409.0,0.0,1500.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1510,0.0,0.0,3.0,1.0,1.0,25125.0,6144.0,103.0,999.0,0.0,0.0,0.0,0.0,0.0,1.0
1511,1.0,1.0,3.0,0.0,1.0,15395.0,1149.0,125.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
1512,0.0,1.0,0.0,0.0,1.0,57459.0,1654.0,86.0,240.0,0.0,0.0,0.0,0.0,0.0,1.0
1513,0.0,1.0,1.0,1.0,0.0,49610.0,0.0,171.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
1514,0.0,0.0,3.0,1.0,1.0,9939.0,1397.0,194.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1515,1.0,0.0,1.0,0.0,0.0,45981.0,0.0,174.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1516,1.0,0.0,1.0,0.0,0.0,32361.0,4915.0,103.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
1517,0.0,0.0,0.0,0.0,0.0,33325.0,2187.0,134.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
1518,0.0,0.0,2.0,0.0,1.0,14928.0,2777.0,98.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
1519,1.0,1.0,3.0,0.0,0.0,32858.0,0.0,254.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1520,0.0,0.0,3.0,1.0,0.0,32595.0,0.0,271.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1521,1.0,0.0,0.0,0.0,0.0,36795.0,0.0,113.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1522,0.0,1.0,2.0,1.0,1.0,12117.0,0.0,173.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
1523,1.0,1.0,1.0,1.0,1.0,11356.0,1276.0,158.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1524,1.0,1.0,3.0,0.0,1.0,14943.0,449.0,125.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
1525,0.0,1.0,2.0,0.0,1.0,18032.0,1739.0,169.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
1526,0.0,1.0,1.0,1.0,0.0,13424.0,3211.0,146.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
1527,0.0,0.0,0.0,1.0,0.0,14396.0,1021.0,101.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1528,0.0,0.0,1.0,1.0,1.0,22052.0,0.0,192.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
1529,0.0,1.0,1.0,1.0,1.0,27864.0,7944.0,153.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
1530,0.0,0.0,0.0,1.0,0.0,59114.0,0.0,121.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1531,0.0,1.0,2.0,0.0,0.0,25440.0,0.0,145.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1532,1.0,0.0,1.0,0.0,1.0,17026.0,0.0,162.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
1533,1.0,0.0,3.0,0.0,0.0,15659.0,3378.0,150.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
1534,1.0,1.0,1.0,0.0,0.0,13264.0,4098.0,172.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1535,1.0,0.0,0.0,0.0,1.0,20984.0,0.0,118.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1536,1.0,1.0,3.0,0.0,1.0,17246.0,0.0,89.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1537,0.0,1.0,0.0,0.0,1.0,31094.0,0.0,200.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1538,1.0,0.0,2.0,1.0,0.0,15020.0,0.0,187.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1539,0.0,1.0,0.0,1.0,1.0,14683.0,4280.0,182.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1540,1.0,0.0,0.0,1.0,1.0,20876.0,0.0,194.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1541,0.0,1.0,3.0,1.0,1.0,16695.0,0.0,65.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
1542,1.0,0.0,3.0,1.0,0.0,13178.0,2621.0,167.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1543,0.0,0.0,3.0,1.0,0.0,19128.0,0.0,160.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1544,1.0,0.0,0.0,0.0,1.0,54974.0,0.0,61.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
1545,0.0,1.0,0.0,1.0,0.0,25632.0,2705.0,145.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1546,0.0,0.0,3.0,1.0,1.0,25031.0,1201.0,118.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
1547,0.0,1.0,0.0,1.0,1.0,19834.0,0.0,139.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
1548,0.0,1.0,1.0,1.0,0.0,31131.0,731.0,213.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
1549,0.0,1.0,0.0,1.0,1.0,43909.0,0.0,153.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1550,1.0,0.0,3.0,0.0,0.0,22109.0,5624.0,260.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1551,0.0,1.0,0.0,1.0,1.0,14981.0,2226.0,167.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
1552,0.0,1.0,3.0,0.0,1.0,13221.0,0.0,138.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
1553,0.0,1.0,2.0,1.0,0.0,12070.0,1807.0,226.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
1554,0.0,1.0,0.0,0.0,0.0,12112.0,0.0,179.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1555,1.0,1.0,0.0,0.0,0.0,11344.0,791.0,143.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
1556,0.0,1.0,1.0,0.0,0.0,53730.0,0.0,45.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1557,0.0,1.0,0.0,1.0,1.0,34187.0,0.0,150.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1558,0.0,0.0,3.0,1.0,1.0,12114.0,3494.0,133.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1559,0.0,1.0,2.0,0.0,1.0,23985.0,3762.0,155.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
1560,1.0,0.0,1.0,0.0,0.0,19857.0,0.0,181.0,240.0,1.0,0.0,0.0,0.0,1.0,0.0
1561,1.0,0.0,1.0,0.0,0.0,11419.0,0.0,122.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
1562,1.0,1.0,1.0,0.0,1.0,78440.0,3873.0,149.0,360.0,2.0,1.0,0.0,1.0,0.0,0.0
1563,1.0,0.0,2.0,0.0,0.0,21104.0,644.0,141.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1564,0.0,0.0,1.0,0.0,0.0,23994.0,0.0,235.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
1565,1.0,1.0,0.0,1.0,1.0,42248.0,0.0,154.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
1566,0.0,1.0,2.0,1.0,1.0,31938.0,1033.0,173.0,999.0,1.0,1.0,0.0,0.0,0.0,1.0
1567,1.0,1.0,1.0,0.0,0.0,34582.0,0.0,135.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1568,0.0,1.0,3.0,0.0,0.0,28299.0,0.0,107.0,180.0,1.0,1.0,0.0,1.0,0.0,0.0
1569,0.0,1.0,3.0,0.0,0.0,14363.0,9838.0,205.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1570,1.0,0.0,3.0,1.0,1.0,20259.0,1710.0,116.0,180.0,-1.0,1.0,0.0,1.0,0.0,0.0
1571,1.0,0.0,2.0,0.0,0.0,21543.0,1719.0,125.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
1572,1.0,0.0,1.0,0.0,1.0,20226.0,394.0,163.0,999.0,0.0,1.0,0.0,0.0,1.0,0.0
1573,1.0,1.0,1.0,0.0,1.0,23276.0,0.0,125.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
1574,0.0,0.0,0.0,0.0,1.0,39461.0,5725.0,124.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
1575,0.0,0.0,3.0,1.0,0.0,8574.0,941.0,254.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1576,1.0,0.0,0.0,0.0,0.0,35696.0,1375.0,142.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1577,0.0,0.0,2.0,1.0,0.0,19260.0,5077.0,167.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
1578,1.0,1.0,3.0,1.0,0.0,23903.0,0.0,156.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
1579,0.0,0.0,2.0,0.0,1.0,26123.0,4834.0,62.0,240.0,0.0,1.0,1.0,0.0,0.0,0.0
1580,0.0,1.0,0.0,0.0,1.0,38133.0,4274.0,112.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
1581,1.0,1.0,0.0,1.0,1.0,32943.0,6744.0,236.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
1582,1.0,1.0,0.0,0.0,0.0,57672.0,0.0,229.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1583,0.0,1.0,1.0,0.0,1.0,19550.0,3610.0,98.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
1584,0.0,0.0,1.0,0.0,1.0,12530.0,0.0,217.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
1585,1.0,0.0,3.0,0.0,1.0,22116.0,0.0,167.0,360.0,2.0,1.0,0.0,0.0,1.0,0.0
1586,1.0,1.0,1.0,1.0,0.0,17528.0,0.0,175.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1587,0.0,1.0,1.0,1.0,0.0,39651.0,0.0,125.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
1588,1.0,0.0,2.0,1.0,0.0,12713.0,0.0,131.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
1589,1.0,1.0,1.0,0.0,0.0,18729.0,13817.0,184.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1590,1.0,0.0,3.0,0.0,1.0,17896.0,4596.0,141.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
1591,0.0,0.0,3.0,1.0,0.0,17448.0,0.0,212.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1592,0.0,1.0,3.0,1.0,1.0,16068.0,2728.0,169.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
1593,1.0,0.0,0.0,1.0,0.0,17134.0,6244.0,91.0,240.0,0.0,0.0,1.0,0.0,0.0,0.0
1594,0.0,0.0,0.0,0.0,0.0,13337.0,5434.0,73.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0
1595,1.0,0.0,3.0,0.0,1.0,40802.0,3511.0,153.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
1596,0.0,1.0,2.0,1.0,0.0,15708.0,0.0,192.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1597,0.0,1.0,3.0,1.0,1.0,27962.0,0.0,122.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1598,0.0,1.0,1.0,0.0,1.0,11926.0,2929.0,120.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
1599,0.0,1.0,0.0,0.0,0.0,13845.0,0.0,129.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1600,1.0,0.0,3.0,0.0,1.0,19896.0,0.0,122.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1601,1.0,0.0,2.0,1.0,1.0,26605.0,0.0,137.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
1602,0.0,0.0,1.0,1.0,0.0,31867.0,0.0,39.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1603,0.0,0.0,0.0,0.0,0.0,19982.0,1342.0,141.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
1604,1.0,1.0,0.0,0.0,0.0,26855.0,1385.0,187.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
1606,1.0,0.0,3.0,1.0,1.0,23762.0,4602.0,172.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1607,0.0,0.0,2.0,1.0,0.0,32675.0,5580.0,197.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1608,0.0,1.0,2.0,1.0,1.0,34501.0,2856.0,158.0,120.0,1.0,1.0,0.0,0.0,1.0,0.0
1609,1.0,1.0,0.0,1.0,0.0,43554.0,4938.0,160.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1610,0.0,1.0,2.0,1.0,0.0,51493.0,0.0,168.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1611,0.0,0.0,1.0,1.0,0.0,34959.0,2562.0,119.0,360.0,0.0,1.0,0.0,0.0,1.0,0.0
1612,1.0,0.0,1.0,0.0,0.0,26694.0,15527.0,143.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
1613,0.0,1.0,0.0,1.0,1.0,23271.0,0.0,9999.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
1614,0.0,0.0,2.0,1.0,1.0,12363.0,0.0,134.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1616,1.0,1.0,3.0,0.0,1.0,23637.0,0.0,177.0,240.0,0.0,1.0,0.0,0.0,0.0,1.0
1617,0.0,1.0,2.0,1.0,0.0,38257.0,4438.0,115.0,999.0,0.0,0.0,0.0,1.0,0.0,0.0
1618,1.0,0.0,3.0,0.0,0.0,30558.0,3551.0,221.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
1619,1.0,1.0,3.0,0.0,0.0,30128.0,0.0,109.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1620,0.0,1.0,1.0,0.0,1.0,9398.0,0.0,184.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1621,0.0,1.0,1.0,0.0,0.0,16927.0,7540.0,193.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
1622,1.0,0.0,1.0,0.0,1.0,50336.0,5078.0,198.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
1623,0.0,1.0,3.0,0.0,0.0,49411.0,0.0,101.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1624,1.0,0.0,0.0,1.0,0.0,40488.0,4263.0,33.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
1625,1.0,0.0,3.0,0.0,1.0,14755.0,0.0,190.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
1626,1.0,1.0,0.0,0.0,0.0,13652.0,0.0,123.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1627,1.0,1.0,0.0,1.0,1.0,23111.0,0.0,89.0,360.0,1.0,0.0,0.0,0.0,0.0,1.0
1628,1.0,0.0,1.0,0.0,0.0,14307.0,5303.0,202.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1629,0.0,0.0,2.0,1.0,1.0,16841.0,0.0,222.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1630,1.0,1.0,2.0,0.0,0.0,11275.0,1485.0,142.0,240.0,1.0,0.0,1.0,0.0,0.0,0.0
1631,0.0,0.0,1.0,1.0,1.0,18324.0,2712.0,70.0,120.0,1.0,0.0,0.0,0.0,1.0,0.0
1632,0.0,0.0,3.0,1.0,0.0,31603.0,0.0,201.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1633,1.0,1.0,2.0,0.0,0.0,28305.0,0.0,73.0,180.0,1.0,0.0,0.0,1.0,0.0,0.0
1634,0.0,0.0,2.0,0.0,1.0,19632.0,0.0,198.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1635,1.0,1.0,0.0,1.0,1.0,10462.0,0.0,294.0,120.0,0.0,1.0,0.0,1.0,0.0,0.0
1636,0.0,1.0,2.0,1.0,1.0,36355.0,2978.0,181.0,360.0,1.0,1.0,0.0,0.0,1.0,0.0
1637,1.0,0.0,0.0,0.0,0.0,39462.0,0.0,204.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1638,0.0,0.0,2.0,1.0,0.0,52412.0,0.0,122.0,240.0,1.0,1.0,0.0,0.0,1.0,0.0
1639,1.0,1.0,1.0,0.0,1.0,13384.0,7484.0,120.0,240.0,1.0,0.0,0.0,0.0,0.0,1.0
1640,1.0,1.0,3.0,0.0,0.0,20872.0,0.0,1500.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1641,1.0,0.0,0.0,1.0,0.0,26144.0,0.0,135.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
1642,1.0,0.0,0.0,0.0,1.0,89137.0,0.0,144.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1643,0.0,0.0,1.0,1.0,1.0,32334.0,4508.0,103.0,180.0,1.0,0.0,0.0,0.0,0.0,1.0
1644,1.0,1.0,3.0,1.0,1.0,46326.0,0.0,132.0,120.0,0.0,1.0,0.0,0.0,1.0,0.0
1645,0.0,1.0,1.0,0.0,1.0,69547.0,1437.0,123.0,180.0,-1.0,0.0,0.0,0.0,0.0,1.0
1646,1.0,1.0,0.0,1.0,1.0,43915.0,582.0,182.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0
1647,1.0,1.0,0.0,1.0,0.0,11617.0,7080.0,277.0,120.0,1.0,1.0,0.0,1.0,0.0,0.0
1648,1.0,0.0,0.0,1.0,0.0,15467.0,4809.0,90.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1649,1.0,1.0,1.0,1.0,0.0,12729.0,1439.0,85.0,240.0,0.0,0.0,0.0,1.0,0.0,0.0
1650,0.0,0.0,1.0,1.0,1.0,26684.0,0.0,117.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1651,1.0,1.0,3.0,1.0,1.0,26935.0,1147.0,244.0,240.0,0.0,0.0,0.0,0.0,1.0,0.0
1652,1.0,1.0,2.0,0.0,1.0,18845.0,10452.0,130.0,180.0,1.0,1.0,0.0,0.0,1.0,0.0
1653,0.0,1.0,3.0,0.0,1.0,26539.0,0.0,193.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
1654,1.0,1.0,0.0,1.0,1.0,33743.0,0.0,77.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1655,1.0,0.0,2.0,0.0,0.0,20655.0,0.0,9999.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1656,1.0,1.0,0.0,1.0,0.0,18193.0,1554.0,31.0,120.0,2.0,0.0,0.0,0.0,0.0,1.0
1657,1.0,1.0,0.0,1.0,1.0,15599.0,0.0,192.0,360.0,-1.0,1.0,0.0,0.0,1.0,0.0
1658,1.0,0.0,1.0,0.0,1.0,12538.0,6980.0,217.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1659,1.0,1.0,2.0,1.0,1.0,29942.0,0.0,135.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1660,0.0,1.0,1.0,0.0,0.0,14880.0,1738.0,117.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1661,0.0,1.0,0.0,0.0,0.0,24260.0,0.0,60.0,120.0,1.0,1.0,0.0,0.0,0.0,1.0
1662,1.0,1.0,0.0,1.0,1.0,29643.0,0.0,140.0,180.0,0.0,1.0,0.0,1.0,0.0,0.0
1663,1.0,0.0,0.0,1.0,1.0,48210.0,1282.0,142.0,120.0,0.0,0.0,0.0,0.0,0.0,1.0
1664,0.0,0.0,3.0,0.0,1.0,13994.0,5252.0,132.0,360.0,0.0,1.0,0.0,1.0,0.0,0.0
1665,1.0,0.0,0.0,0.0,1.0,37786.0,0.0,132.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
1666,0.0,0.0,0.0,1.0,1.0,14322.0,0.0,96.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
1667,0.0,0.0,3.0,1.0,0.0,22561.0,6959.0,161.0,240.0,1.0,1.0,0.0,1.0,0.0,0.0
1668,0.0,0.0,3.0,1.0,0.0,12614.0,2742.0,103.0,180.0,0.0,0.0,0.0,1.0,0.0,0.0
1669,1.0,0.0,3.0,1.0,1.0,18526.0,2676.0,97.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1670,1.0,1.0,0.0,1.0,1.0,7118.0,0.0,144.0,360.0,1.0,1.0,0.0,0.0,0.0,1.0
1671,1.0,1.0,1.0,0.0,1.0,36110.0,0.0,173.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
1672,0.0,1.0,0.0,1.0,0.0,52683.0,0.0,160.0,180.0,0.0,1.0,0.0,0.0,0.0,1.0
1673,0.0,1.0,3.0,1.0,1.0,20544.0,10624.0,1500.0,240.0,1.0,1.0,0.0,0.0,0.0,1.0
1674,1.0,1.0,2.0,1.0,1.0,37014.0,4777.0,209.0,120.0,1.0,0.0,0.0,0.0,0.0,1.0
1675,0.0,1.0,1.0,0.0,1.0,22078.0,13076.0,144.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0
1676,0.0,1.0,1.0,0.0,1.0,24713.0,0.0,167.0,360.0,0.0,0.0,0.0,1.0,0.0,0.0
1677,0.0,0.0,1.0,1.0,1.0,30529.0,1372.0,113.0,360.0,0.0,1.0,0.0,0.0,0.0,1.0
1678,0.0,0.0,3.0,1.0,1.0,43170.0,2588.0,208.0,180.0,1.0,1.0,0.0,0.0,0.0,1.0
1679,1.0,0.0,1.0,0.0,1.0,17175.0,0.0,169.0,240.0,0.0,1.0,0.0,0.0,1.0,0.0
1680,0.0,0.0,0.0,0.0,0.0,16908.0,9922.0,139.0,120.0,1.0,0.0,0.0,1.0,0.0,0.0
1681,0.0,0.0,2.0,1.0,0.0,10809.0,5618.0,152.0,120.0,0.0,1.0,0.0,0.0,0.0,1.0
1682,0.0,1.0,1.0,1.0,0.0,13775.0,209.0,95.0,360.0,1.0,0.0,0.0,1.0,0.0,0.0
1683,0.0,0.0,3.0,0.0,1.0,26436.0,0.0,206.0,240.0,2.0,1.0,0.0,1.0,0.0,0.0
1684,1.0,1.0,0.0,1.0,1.0,22758.0,0.0,117.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
1685,0.0,0.0,2.0,1.0,1.0,21500.0,3674.0,213.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
1686,1.0,1.0,1.0,0.0,0.0,27842.0,0.0,147.0,120.0,0.0,0.0,0.0,0.0,1.0,0.0
1687,0.0,0.0,0.0,0.0,1.0,9126.0,5189.0,106.0,240.0,0.0,1.0,0.0,1.0,0.0,0.0
1688,1.0,0.0,0.0,1.0,1.0,9106.0,0.0,238.0,180.0,0.0,1.0,0.0,0.0,1.0,0.0
1689,0.0,0.0,0.0,0.0,0.0,16948.0,2462.0,132.0,360.0,1.0,0.0,0.0,0.0,1.0,0.0
